Interpolation Weights at U-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indx5   indx6    XIdgO       XIrg      XIdgR     Jdg   indx8    ETAdgO     ETArg      ETAdgT 
0000145  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   107    9556    9557  106.00000  106.00000  107.00000    55    9731   54.50000   54.50000   55.50000
0000146  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   107    9556    9557  106.00000  106.33333  107.00000    55    9731   54.50000   54.50000   55.50000
0000147  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   107    9556    9557  106.00000  106.66667  107.00000    55    9731   54.50000   54.50000   55.50000
0000148  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   108    9557    9558  107.00000  107.00000  108.00000    55    9732   54.50000   54.50000   55.50000
0000149  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   108    9557    9558  107.00000  107.33333  108.00000    55    9732   54.50000   54.50000   55.50000
0000150  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   108    9557    9558  107.00000  107.66667  108.00000    55    9732   54.50000   54.50000   55.50000
0000151  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   109    9558    9559  108.00000  108.00000  109.00000    55    9733   54.50000   54.50000   55.50000
0000152  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   109    9558    9559  108.00000  108.33333  109.00000    55    9733   54.50000   54.50000   55.50000
0000153  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   109    9558    9559  108.00000  108.66667  109.00000    55    9733   54.50000   54.50000   55.50000
0000154  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   110    9559    9560  109.00000  109.00000  110.00000    55    9734   54.50000   54.50000   55.50000
0000155  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   110    9559    9560  109.00000  109.33333  110.00000    55    9734   54.50000   54.50000   55.50000
0000156  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   110    9559    9560  109.00000  109.66667  110.00000    55    9734   54.50000   54.50000   55.50000
0000157  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   111    9560    9561  110.00000  110.00000  111.00000    55    9735   54.50000   54.50000   55.50000
0000158  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   111    9560    9561  110.00000  110.33333  111.00000    55    9735   54.50000   54.50000   55.50000
0000159  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   111    9560    9561  110.00000  110.66667  111.00000    55    9735   54.50000   54.50000   55.50000
0000160  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   112    9561    9562  111.00000  111.00000  112.00000    55    9736   54.50000   54.50000   55.50000
0000161  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   112    9561    9562  111.00000  111.33333  112.00000    55    9736   54.50000   54.50000   55.50000
0000162  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   112    9561    9562  111.00000  111.66667  112.00000    55    9736   54.50000   54.50000   55.50000
0000163  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   113    9562    9563  112.00000  112.00000  113.00000    55    9737   54.50000   54.50000   55.50000
0000164  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   113    9562    9563  112.00000  112.33333  113.00000    55    9737   54.50000   54.50000   55.50000
0000165  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   113    9562    9563  112.00000  112.66667  113.00000    55    9737   54.50000   54.50000   55.50000
0000166  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   114    9563    9564  113.00000  113.00000  114.00000    55    9738   54.50000   54.50000   55.50000
0000167  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   114    9563    9564  113.00000  113.33333  114.00000    55    9738   54.50000   54.50000   55.50000
0000168  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   114    9563    9564  113.00000  113.66667  114.00000    55    9738   54.50000   54.50000   55.50000
0000169  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   115    9564    9565  114.00000  114.00000  115.00000    55    9739   54.50000   54.50000   55.50000
0000170  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   115    9564    9565  114.00000  114.33333  115.00000    55    9739   54.50000   54.50000   55.50000
0000171  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   115    9564    9565  114.00000  114.66667  115.00000    55    9739   54.50000   54.50000   55.50000
0000172  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   116    9565    9566  115.00000  115.00000  116.00000    55    9740   54.50000   54.50000   55.50000
0000173  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   116    9565    9566  115.00000  115.33333  116.00000    55    9740   54.50000   54.50000   55.50000
0000174  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   116    9565    9566  115.00000  115.66667  116.00000    55    9740   54.50000   54.50000   55.50000
0000175  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   117    9566    9567  116.00000  116.00000  117.00000    55    9741   54.50000   54.50000   55.50000
0000176  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   117    9566    9567  116.00000  116.33333  117.00000    55    9741   54.50000   54.50000   55.50000
0000177  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   117    9566    9567  116.00000  116.66667  117.00000    55    9741   54.50000   54.50000   55.50000
0000178  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   118    9567    9568  117.00000  117.00000  118.00000    55    9742   54.50000   54.50000   55.50000
0000179  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   118    9567    9568  117.00000  117.33333  118.00000    55    9742   54.50000   54.50000   55.50000
0000180  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   118    9567    9568  117.00000  117.66667  118.00000    55    9742   54.50000   54.50000   55.50000
0000181  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   119    9568    9569  118.00000  118.00000  119.00000    55    9743   54.50000   54.50000   55.50000
0000182  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   119    9568    9569  118.00000  118.33333  119.00000    55    9743   54.50000   54.50000   55.50000
0000183  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   119    9568    9569  118.00000  118.66667  119.00000    55    9743   54.50000   54.50000   55.50000
0000184  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   120    9569    9570  119.00000  119.00000  120.00000    55    9744   54.50000   54.50000   55.50000
0000185  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   120    9569    9570  119.00000  119.33333  120.00000    55    9744   54.50000   54.50000   55.50000
0000186  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   120    9569    9570  119.00000  119.66667  120.00000    55    9744   54.50000   54.50000   55.50000
0000187  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   121    9570    9571  120.00000  120.00000  121.00000    55    9745   54.50000   54.50000   55.50000
0000188  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   121    9570    9571  120.00000  120.33333  121.00000    55    9745   54.50000   54.50000   55.50000
0000189  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   121    9570    9571  120.00000  120.66667  121.00000    55    9745   54.50000   54.50000   55.50000
0000190  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   101    9550    9551  100.00000  100.00000  101.00000    55    9725   54.50000   54.83333   55.50000
0000191  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   101    9550    9551  100.00000  100.33333  101.00000    55    9725   54.50000   54.83333   55.50000
0000192  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   101    9550    9551  100.00000  100.66667  101.00000    55    9725   54.50000   54.83333   55.50000
0000193  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   102    9551    9552  101.00000  101.00000  102.00000    55    9726   54.50000   54.83333   55.50000
0000194  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   102    9551    9552  101.00000  101.33333  102.00000    55    9726   54.50000   54.83333   55.50000
0000195  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   102    9551    9552  101.00000  101.66667  102.00000    55    9726   54.50000   54.83333   55.50000
0000196  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   103    9552    9553  102.00000  102.00000  103.00000    55    9727   54.50000   54.83333   55.50000
0000197  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   103    9552    9553  102.00000  102.33333  103.00000    55    9727   54.50000   54.83333   55.50000
0000198  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   103    9552    9553  102.00000  102.66667  103.00000    55    9727   54.50000   54.83333   55.50000
0000199  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   104    9553    9554  103.00000  103.00000  104.00000    55    9728   54.50000   54.83333   55.50000
0000200  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   104    9553    9554  103.00000  103.33333  104.00000    55    9728   54.50000   54.83333   55.50000
0000201  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   104    9553    9554  103.00000  103.66667  104.00000    55    9728   54.50000   54.83333   55.50000
0000202  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   105    9554    9555  104.00000  104.00000  105.00000    55    9729   54.50000   54.83333   55.50000
0000203  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   105    9554    9555  104.00000  104.33333  105.00000    55    9729   54.50000   54.83333   55.50000
0000204  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   105    9554    9555  104.00000  104.66667  105.00000    55    9729   54.50000   54.83333   55.50000
0000205  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   106    9555    9556  105.00000  105.00000  106.00000    55    9730   54.50000   54.83333   55.50000
0000206  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   106    9555    9556  105.00000  105.33333  106.00000    55    9730   54.50000   54.83333   55.50000
0000207  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   106    9555    9556  105.00000  105.66667  106.00000    55    9730   54.50000   54.83333   55.50000
0000208  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   107    9556    9557  106.00000  106.00000  107.00000    55    9731   54.50000   54.83333   55.50000
0000209  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   107    9556    9557  106.00000  106.33333  107.00000    55    9731   54.50000   54.83333   55.50000
0000210  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   107    9556    9557  106.00000  106.66667  107.00000    55    9731   54.50000   54.83333   55.50000
0000211  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   108    9557    9558  107.00000  107.00000  108.00000    55    9732   54.50000   54.83333   55.50000
0000212  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   108    9557    9558  107.00000  107.33333  108.00000    55    9732   54.50000   54.83333   55.50000
0000213  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   108    9557    9558  107.00000  107.66667  108.00000    55    9732   54.50000   54.83333   55.50000
0000214  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   109    9558    9559  108.00000  108.00000  109.00000    55    9733   54.50000   54.83333   55.50000
0000215  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   109    9558    9559  108.00000  108.33333  109.00000    55    9733   54.50000   54.83333   55.50000
0000216  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   109    9558    9559  108.00000  108.66667  109.00000    55    9733   54.50000   54.83333   55.50000
0000217  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   110    9559    9560  109.00000  109.00000  110.00000    55    9734   54.50000   54.83333   55.50000
0000218  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   110    9559    9560  109.00000  109.33333  110.00000    55    9734   54.50000   54.83333   55.50000
0000219  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   110    9559    9560  109.00000  109.66667  110.00000    55    9734   54.50000   54.83333   55.50000
0000220  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   111    9560    9561  110.00000  110.00000  111.00000    55    9735   54.50000   54.83333   55.50000
0000221  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   111    9560    9561  110.00000  110.33333  111.00000    55    9735   54.50000   54.83333   55.50000
0000222  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   111    9560    9561  110.00000  110.66667  111.00000    55    9735   54.50000   54.83333   55.50000
0000223  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   112    9561    9562  111.00000  111.00000  112.00000    55    9736   54.50000   54.83333   55.50000
0000224  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   112    9561    9562  111.00000  111.33333  112.00000    55    9736   54.50000   54.83333   55.50000
0000225  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   112    9561    9562  111.00000  111.66667  112.00000    55    9736   54.50000   54.83333   55.50000
0000226  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   113    9562    9563  112.00000  112.00000  113.00000    55    9737   54.50000   54.83333   55.50000
0000227  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   113    9562    9563  112.00000  112.33333  113.00000    55    9737   54.50000   54.83333   55.50000
0000228  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   113    9562    9563  112.00000  112.66667  113.00000    55    9737   54.50000   54.83333   55.50000
0000229  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   114    9563    9564  113.00000  113.00000  114.00000    55    9738   54.50000   54.83333   55.50000
0000230  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   114    9563    9564  113.00000  113.33333  114.00000    55    9738   54.50000   54.83333   55.50000
0000231  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   114    9563    9564  113.00000  113.66667  114.00000    55    9738   54.50000   54.83333   55.50000
0000232  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   115    9564    9565  114.00000  114.00000  115.00000    55    9739   54.50000   54.83333   55.50000
0000233  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   115    9564    9565  114.00000  114.33333  115.00000    55    9739   54.50000   54.83333   55.50000
0000234  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   115    9564    9565  114.00000  114.66667  115.00000    55    9739   54.50000   54.83333   55.50000
0000235  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   116    9565    9566  115.00000  115.00000  116.00000    55    9740   54.50000   54.83333   55.50000
0000236  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   116    9565    9566  115.00000  115.33333  116.00000    55    9740   54.50000   54.83333   55.50000
0000237  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   116    9565    9566  115.00000  115.66667  116.00000    55    9740   54.50000   54.83333   55.50000
0000238  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   117    9566    9567  116.00000  116.00000  117.00000    55    9741   54.50000   54.83333   55.50000
0000239  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   117    9566    9567  116.00000  116.33333  117.00000    55    9741   54.50000   54.83333   55.50000
0000240  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   117    9566    9567  116.00000  116.66667  117.00000    55    9741   54.50000   54.83333   55.50000
0000241  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   118    9567    9568  117.00000  117.00000  118.00000    55    9742   54.50000   54.83333   55.50000
0000242  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   118    9567    9568  117.00000  117.33333  118.00000    55    9742   54.50000   54.83333   55.50000
0000243  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   118    9567    9568  117.00000  117.66667  118.00000    55    9742   54.50000   54.83333   55.50000
0000244  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   119    9568    9569  118.00000  118.00000  119.00000    55    9743   54.50000   54.83333   55.50000
0000245  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   119    9568    9569  118.00000  118.33333  119.00000    55    9743   54.50000   54.83333   55.50000
0000246  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   119    9568    9569  118.00000  118.66667  119.00000    55    9743   54.50000   54.83333   55.50000
0000247  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   120    9569    9570  119.00000  119.00000  120.00000    55    9744   54.50000   54.83333   55.50000
0000248  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   120    9569    9570  119.00000  119.33333  120.00000    55    9744   54.50000   54.83333   55.50000
0000249  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   120    9569    9570  119.00000  119.66667  120.00000    55    9744   54.50000   54.83333   55.50000
0000250  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   121    9570    9571  120.00000  120.00000  121.00000    55    9745   54.50000   54.83333   55.50000
0000251  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   121    9570    9571  120.00000  120.33333  121.00000    55    9745   54.50000   54.83333   55.50000
0000252  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   121    9570    9571  120.00000  120.66667  121.00000    55    9745   54.50000   54.83333   55.50000
0000253  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   101    9550    9551  100.00000  100.00000  101.00000    55    9725   54.50000   55.16667   55.50000
0000254  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   101    9550    9551  100.00000  100.33333  101.00000    55    9725   54.50000   55.16667   55.50000
0000255  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   101    9550    9551  100.00000  100.66667  101.00000    55    9725   54.50000   55.16667   55.50000
0000256  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   102    9551    9552  101.00000  101.00000  102.00000    55    9726   54.50000   55.16667   55.50000
0000257  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   121    9570    9571  120.00000  120.00000  121.00000    55    9745   54.50000   55.16667   55.50000
